time,a1,sigma,e,a2,J2,a1rate,e1rate,a2rate
1.453100e+07,4.703525e+00,7.030026e-01,4.257735e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.454100e+07,4.703572e+00,7.200669e-01,4.254840e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.455100e+07,4.703619e+00,7.384114e-01,4.251933e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.456100e+07,4.703666e+00,7.580403e-01,4.249017e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.457100e+07,4.703713e+00,7.789564e-01,4.246096e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.458100e+07,4.703760e+00,8.011605e-01,4.243175e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.459100e+07,4.703807e+00,8.246512e-01,4.240260e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.460100e+07,4.703854e+00,8.494246e-01,4.237357e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.461100e+07,4.703901e+00,8.754735e-01,4.234475e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.462100e+07,4.703948e+00,9.027875e-01,4.231623e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.463100e+07,4.703995e+00,9.313521e-01,4.228810e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.464100e+07,4.704042e+00,9.611485e-01,4.226047e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.465100e+07,4.704089e+00,9.921529e-01,4.223347e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.466100e+07,4.704136e+00,1.024337e+00,4.220722e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.467100e+07,4.704183e+00,1.057665e+00,4.218186e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.468100e+07,4.704230e+00,1.092099e+00,4.215753e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.469100e+07,4.704277e+00,1.127591e+00,4.213438e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.470100e+07,4.704324e+00,1.164090e+00,4.211256e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.471100e+07,4.704371e+00,1.201536e+00,4.209223e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.472100e+07,4.704418e+00,1.239864e+00,4.207353e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.473100e+07,4.704465e+00,1.279004e+00,4.205661e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.474100e+07,4.704512e+00,1.318878e+00,4.204160e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.475100e+07,4.704559e+00,1.359403e+00,4.202864e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.476100e+07,4.704607e+00,1.400493e+00,4.201784e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.477100e+07,4.704654e+00,1.442053e+00,4.200930e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.478100e+07,4.704701e+00,1.483990e+00,4.200310e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.479100e+07,4.704748e+00,1.526202e+00,4.199931e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.480100e+07,4.704795e+00,1.568591e+00,4.199795e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.481100e+07,4.704842e+00,1.611053e+00,4.199905e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.482100e+07,4.704889e+00,1.653486e+00,4.200261e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.483100e+07,4.704936e+00,1.695788e+00,4.200858e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.484100e+07,4.704983e+00,1.737859e+00,4.201693e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.485100e+07,4.705030e+00,1.779603e+00,4.202757e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.486100e+07,4.705077e+00,1.820924e+00,4.204042e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.487100e+07,4.705124e+00,1.861733e+00,4.205536e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.488100e+07,4.705171e+00,1.901946e+00,4.207227e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.489100e+07,4.705218e+00,1.941483e+00,4.209101e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.490100e+07,4.705265e+00,1.980270e+00,4.211143e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.491100e+07,4.705312e+00,2.018241e+00,4.213339e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.492100e+07,4.705359e+00,2.055334e+00,4.215672e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.493100e+07,4.705406e+00,2.091496e+00,4.218127e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.494100e+07,4.705453e+00,2.126679e+00,4.220688e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.495100e+07,4.705500e+00,2.160841e+00,4.223339e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.496100e+07,4.705548e+00,2.193948e+00,4.226067e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.497100e+07,4.705595e+00,2.225971e+00,4.228857e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.498100e+07,4.705642e+00,2.256887e+00,4.231695e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.499100e+07,4.705689e+00,2.286677e+00,4.234570e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.500100e+07,4.705736e+00,2.315328e+00,4.237471e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.501100e+07,4.705783e+00,2.342833e+00,4.240386e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.502100e+07,4.705830e+00,2.369185e+00,4.243308e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.503100e+07,4.705877e+00,2.394386e+00,4.246227e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.504100e+07,4.705924e+00,2.418436e+00,4.249137e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.505100e+07,4.705971e+00,2.441340e+00,4.252031e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.506100e+07,4.706018e+00,2.463107e+00,4.254905e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.507100e+07,4.706065e+00,2.483745e+00,4.257755e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.508100e+07,4.706112e+00,2.503265e+00,4.260576e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.509100e+07,4.706159e+00,2.521680e+00,4.263366e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.510100e+07,4.706206e+00,2.539002e+00,4.266124e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.511100e+07,4.706253e+00,2.555245e+00,4.268848e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.512100e+07,4.706300e+00,2.570423e+00,4.271538e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.513100e+07,4.706348e+00,2.584551e+00,4.274193e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.514100e+07,4.706395e+00,2.597642e+00,4.276815e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.515100e+07,4.706442e+00,2.609710e+00,4.279403e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.516100e+07,4.706489e+00,2.620769e+00,4.281960e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.517100e+07,4.706536e+00,2.630832e+00,4.284486e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.518100e+07,4.706583e+00,2.639910e+00,4.286984e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.519100e+07,4.706630e+00,2.648015e+00,4.289457e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.520100e+07,4.706677e+00,2.655156e+00,4.291905e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.521100e+07,4.706724e+00,2.661344e+00,4.294333e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.522100e+07,4.706771e+00,2.666587e+00,4.296742e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.523100e+07,4.706818e+00,2.670890e+00,4.299136e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.524100e+07,4.706865e+00,2.674259e+00,4.301518e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.525100e+07,4.706912e+00,2.676700e+00,4.303891e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.526100e+07,4.706959e+00,2.678214e+00,4.306257e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.527100e+07,4.707006e+00,2.678804e+00,4.308621e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.528100e+07,4.707054e+00,2.678470e+00,4.310986e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.529100e+07,4.707101e+00,2.677210e+00,4.313354e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.530100e+07,4.707148e+00,2.675022e+00,4.315730e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.531100e+07,4.707195e+00,2.671903e+00,4.318116e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.532100e+07,4.707242e+00,2.667846e+00,4.320516e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.533100e+07,4.707289e+00,2.662845e+00,4.322932e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.534100e+07,4.707336e+00,2.656893e+00,4.325368e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.535100e+07,4.707383e+00,2.649979e+00,4.327827e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.536100e+07,4.707430e+00,2.642095e+00,4.330311e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.537100e+07,4.707477e+00,2.633228e+00,4.332824e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.538100e+07,4.707524e+00,2.623365e+00,4.335366e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.539100e+07,4.707571e+00,2.612493e+00,4.337942e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.540100e+07,4.707618e+00,2.600598e+00,4.340551e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.541100e+07,4.707666e+00,2.587664e+00,4.343197e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.542100e+07,4.707713e+00,2.573676e+00,4.345880e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.543100e+07,4.707760e+00,2.558618e+00,4.348600e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.544100e+07,4.707807e+00,2.542473e+00,4.351359e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.545100e+07,4.707854e+00,2.525225e+00,4.354155e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.546100e+07,4.707901e+00,2.506858e+00,4.356987e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.547100e+07,4.707948e+00,2.487356e+00,4.359855e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.548100e+07,4.707995e+00,2.466705e+00,4.362755e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.549100e+07,4.708042e+00,2.444891e+00,4.365684e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.550100e+07,4.708089e+00,2.421902e+00,4.368638e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.551100e+07,4.708136e+00,2.397729e+00,4.371613e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.552100e+07,4.708183e+00,2.372363e+00,4.374601e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.553100e+07,4.708230e+00,2.345800e+00,4.377596e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.554100e+07,4.708278e+00,2.318038e+00,4.380589e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.555100e+07,4.708325e+00,2.289080e+00,4.383570e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.556100e+07,4.708372e+00,2.258932e+00,4.386529e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.557100e+07,4.708419e+00,2.227605e+00,4.389454e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.558100e+07,4.708466e+00,2.195117e+00,4.392332e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.559100e+07,4.708513e+00,2.161490e+00,4.395148e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.560100e+07,4.708560e+00,2.126754e+00,4.397887e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.561100e+07,4.708607e+00,2.090942e+00,4.400534e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.562100e+07,4.708654e+00,2.054099e+00,4.403071e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.563100e+07,4.708701e+00,2.016274e+00,4.405482e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.564100e+07,4.708748e+00,1.977524e+00,4.407749e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.565100e+07,4.708795e+00,1.937914e+00,4.409854e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.566100e+07,4.708843e+00,1.897515e+00,4.411781e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.567100e+07,4.708890e+00,1.856408e+00,4.413514e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.568100e+07,4.708937e+00,1.814677e+00,4.415037e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.569100e+07,4.708984e+00,1.772416e+00,4.416336e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.570100e+07,4.709031e+00,1.729722e+00,4.417401e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.571100e+07,4.709078e+00,1.686697e+00,4.418219e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.572100e+07,4.709125e+00,1.643447e+00,4.418785e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.573100e+07,4.709172e+00,1.600083e+00,4.419092e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.574100e+07,4.709219e+00,1.556714e+00,4.419138e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.575100e+07,4.709266e+00,1.513452e+00,4.418923e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.576100e+07,4.709313e+00,1.470409e+00,4.418448e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.577100e+07,4.709361e+00,1.427693e+00,4.417721e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.578100e+07,4.709408e+00,1.385412e+00,4.416747e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.579100e+07,4.709455e+00,1.343667e+00,4.415538e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.580100e+07,4.709502e+00,1.302558e+00,4.414104e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.581100e+07,4.709549e+00,1.262176e+00,4.412459e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.582100e+07,4.709596e+00,1.222608e+00,4.410619e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.583100e+07,4.709643e+00,1.183934e+00,4.408597e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.584100e+07,4.709690e+00,1.146229e+00,4.406412e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.585100e+07,4.709737e+00,1.109556e+00,4.404080e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.586100e+07,4.709784e+00,1.073976e+00,4.401618e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.587100e+07,4.709832e+00,1.039540e+00,4.399041e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.588100e+07,4.709879e+00,1.006292e+00,4.396366e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.589100e+07,4.709926e+00,9.742715e-01,4.393609e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.590100e+07,4.709973e+00,9.435092e-01,4.390783e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.591100e+07,4.710020e+00,9.140311e-01,4.387902e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.592100e+07,4.710067e+00,8.858575e-01,4.384978e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.593100e+07,4.710114e+00,8.590038e-01,4.382023e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.594100e+07,4.710161e+00,8.334807e-01,4.379046e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.595100e+07,4.710208e+00,8.092951e-01,4.376056e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.596100e+07,4.710255e+00,7.864504e-01,4.373061e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.597100e+07,4.710303e+00,7.649469e-01,4.370067e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.598100e+07,4.710350e+00,7.447827e-01,4.367080e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.599100e+07,4.710397e+00,7.259534e-01,4.364103e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.600100e+07,4.710444e+00,7.084534e-01,4.361141e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.601100e+07,4.710491e+00,6.922756e-01,4.358196e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.602100e+07,4.710538e+00,6.774120e-01,4.355269e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.603100e+07,4.710585e+00,6.638542e-01,4.352362e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.604100e+07,4.710632e+00,6.515934e-01,4.349474e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.605100e+07,4.710679e+00,6.406208e-01,4.346607e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.606100e+07,4.710726e+00,6.309278e-01,4.343758e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.607100e+07,4.710774e+00,6.225064e-01,4.340927e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.608100e+07,4.710821e+00,6.153491e-01,4.338113e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.609100e+07,4.710868e+00,6.094490e-01,4.335312e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.610100e+07,4.710915e+00,6.048002e-01,4.332524e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.611100e+07,4.710962e+00,6.013978e-01,4.329746e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.612100e+07,4.711009e+00,5.992378e-01,4.326975e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.613100e+07,4.711056e+00,5.983175e-01,4.324208e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.614100e+07,4.711103e+00,5.986353e-01,4.321444e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.615100e+07,4.711150e+00,6.001904e-01,4.318678e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.616100e+07,4.711198e+00,6.029836e-01,4.315910e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.617100e+07,4.711245e+00,6.070165e-01,4.313135e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.618100e+07,4.711292e+00,6.122918e-01,4.310353e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.619100e+07,4.711339e+00,6.188133e-01,4.307559e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.620100e+07,4.711386e+00,6.265855e-01,4.304754e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.621100e+07,4.711433e+00,6.356138e-01,4.301934e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.622100e+07,4.711480e+00,6.459043e-01,4.299099e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.623100e+07,4.711527e+00,6.574633e-01,4.296247e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.624100e+07,4.711575e+00,6.702977e-01,4.293379e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.625100e+07,4.711622e+00,6.844143e-01,4.290494e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.626100e+07,4.711669e+00,6.998197e-01,4.287592e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.627100e+07,4.711716e+00,7.165202e-01,4.284677e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.628100e+07,4.711763e+00,7.345213e-01,4.281749e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.629100e+07,4.711810e+00,7.538274e-01,4.278811e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.630100e+07,4.711857e+00,7.744416e-01,4.275868e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.631100e+07,4.711904e+00,7.963652e-01,4.272923e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.632100e+07,4.711951e+00,8.195973e-01,4.269983e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.633100e+07,4.711999e+00,8.441343e-01,4.267054e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.634100e+07,4.712046e+00,8.699699e-01,4.264144e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.635100e+07,4.712093e+00,8.970940e-01,4.261262e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.636100e+07,4.712140e+00,9.254926e-01,4.258417e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.637100e+07,4.712187e+00,9.551476e-01,4.255622e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.638100e+07,4.712234e+00,9.860356e-01,4.252886e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.639100e+07,4.712281e+00,1.018129e+00,4.250225e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.640100e+07,4.712328e+00,1.051392e+00,4.247651e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.641100e+07,4.712376e+00,1.085787e+00,4.245178e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.642100e+07,4.712423e+00,1.121266e+00,4.242822e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.643100e+07,4.712470e+00,1.157778e+00,4.240599e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.644100e+07,4.712517e+00,1.195264e+00,4.238523e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.645100e+07,4.712564e+00,1.233657e+00,4.236610e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
1.646100e+07,4.712611e+00,1.272887e+00,4.234875e-01,1.000000e+05,1.000000e-03,1.000000e-09,0.000000e+00,0.000000e+00
